Timestamp,SHD,sSCRT,Ratio,CP
2022-02-23 02:54:29.825190+00:00,9542.3444058,76473.902653,0.12477909554450682,729740317.1705483
2022-02-23 02:57:45.766569+00:00,9542.3444058,76473.902653,0.12477909554450682,729740317.1705483
2022-02-23 02:58:53.973377+00:00,9543.29993024,76466.267132,0.12480405135725883,729740521.7865288
2022-02-23 02:59:27.099500+00:00,9591.30071078,76084.649181,0.12606091785956683,729750749.7691723
2022-02-23 03:00:01.198460+00:00,9591.30071078,76084.649181,0.12606091785956683,729750749.7691723
2022-02-23 03:01:42.280269+00:00,9591.30071078,76084.649181,0.12606091785956683,729750749.7691723
2022-02-23 03:02:48.966536+00:00,9591.30071078,76084.649181,0.12606091785956683,729750749.7691723
2022-02-23 03:04:32.407606+00:00,9591.30071078,76084.649181,0.12606091785956683,729750749.7691723
2022-02-23 03:05:04.958528+00:00,9668.49354387,75478.880315,0.12809534936819364,729767067.0241139
2022-02-23 03:05:37.790473+00:00,9668.49354387,75478.880315,0.12809534936819364,729767067.0241139
2022-02-23 03:06:43.190600+00:00,9742.52775995,74906.904655,0.13006181212294549,729782598.0132655
2022-02-23 03:07:59.778631+00:00,9742.52775995,74906.904655,0.13006181212294549,729782598.0132655
2022-02-23 03:08:32.829812+00:00,9742.52775995,74906.904655,0.13006181212294549,729782598.0132655
2022-02-23 03:10:45.998541+00:00,9614.55937385,75906.704655,0.12666284773589742,729809518.7787936
2022-02-23 03:12:23.154592+00:00,9614.55937385,75906.704655,0.12666284773589742,729809518.7787936
2022-02-23 03:13:27.732010+00:00,9614.55937385,75906.704655,0.12666284773589742,729809518.7787936
2022-02-23 03:14:32.902542+00:00,9614.55937385,75906.704655,0.12666284773589742,729809518.7787936
2022-02-23 03:15:36.979576+00:00,9614.55937385,75906.704655,0.12666284773589742,729809518.7787936
2022-02-23 03:16:42.026531+00:00,9614.55937385,75906.704655,0.12666284773589742,729809518.7787936
2022-02-23 03:17:14.662466+00:00,9614.55937385,75906.704655,0.12666284773589742,729809518.7787936
2022-02-23 03:17:52.394508+00:00,9669.40162637,75477.38107,0.1281099249774221,729821111.2724062
2022-02-23 03:18:57.614521+00:00,9666.84778915,75497.37707,0.12804216734823845,729821652.6157535
2022-02-23 03:20:02.326583+00:00,9666.84778915,75497.37707,0.12804216734823845,729821652.6157535
2022-02-23 03:20:34.519593+00:00,9666.84778915,75497.37707,0.12804216734823845,729821652.6157535
2022-02-23 03:21:06.612079+00:00,10004.00016456,72963.795719,0.13710909727185325,729929824.3797983
2022-02-23 03:21:39.354393+00:00,10004.00016456,72963.795719,0.13710909727185325,729929824.3797983
2022-02-23 03:22:11.968143+00:00,10004.00016456,72963.795719,0.13710909727185325,729929824.3797983
2022-02-23 03:23:16.422609+00:00,10049.71297699,72632.832859,0.13836322474849927,729939122.938638
2022-02-23 03:23:50.110558+00:00,10049.71297699,72632.832859,0.13836322474849927,729939122.938638
2022-02-23 03:24:23.010573+00:00,10046.9547715,72652.828859,0.1382871793058257,729939685.567903
2022-02-23 03:25:28.918582+00:00,10046.9547715,72652.828859,0.1382871793058257,729939685.567903
2022-02-23 03:26:02.442537+00:00,10116.95845667,72151.510156,0.14021824955286386,729953830.8342556
2022-02-23 03:26:35.296384+00:00,10116.95845667,72151.510156,0.14021824955286386,729953830.8342556
2022-02-23 03:28:19.994541+00:00,10189.88340137,71636.586256,0.14224412320480354,729968461.2208246
2022-02-23 03:29:25.690554+00:00,10189.88340137,71636.586256,0.14224412320480354,729968461.2208246
2022-02-23 03:29:58.942544+00:00,10185.91406123,71664.580656,0.14213317050055466,729969259.7961019
2022-02-23 03:31:36.210523+00:00,10183.08071416,71684.576656,0.14205399807306632,729969830.0484378
2022-02-23 03:32:08.326710+00:00,10251.17364809,71209.739946,0.14395746503025714,729983409.621777
2022-02-23 03:33:15.426491+00:00,10251.17364809,71209.739946,0.14395746503025714,729983409.621777
2022-02-23 03:33:47.522481+00:00,10324.29645608,70706.7927,0.14601562398516202,729997889.2933933
2022-02-23 03:34:53.606552+00:00,10324.29645608,70706.7927,0.14601562398516202,729997889.2933933
